"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"4402",9.97976618987741e-08,8.53277134397829e-08,6.92723483398995e-08,1.57146155905055e-07,1.07876917121221e-07,1.88155533094819e-07,2.65757923157523e-08,1.1943787918297e-08,1.29356167448299e-08,1.92414402595842e-07,1.71215166561609e-07,1.77973935173017e-07,1.03897303032192e-07,2.98503561332528e-08,4.98653647982912e-08,3.50028277823511e-08,3.14909894847044e-08,3.59225132459947e-08,1.72864623949617e-08,1.98831984102592e-08,2.00379957699205e-08,1.29715572186055e-08,1.56116990989981e-08,1.7016482248475e-08,1.56927076312172e-08,1.14123200725733e-08,1.06676695119844e-08,1.71254073567069e-08,9.93106756311416e-09,1.35488040310238e-08,1.2684585494843e-08,1.26261532488471e-08
"4403",9.58984836288573e-08,8.38917728526074e-08,6.01303508874138e-08,1.49068257188736e-07,1.10326840132262e-07,1.90000546233343e-07,2.52919091151771e-08,1.00802476223212e-08,1.39486455356235e-08,1.90634930696391e-07,1.72536680006722e-07,1.80878477282897e-07,1.02108578044098e-07,3.15659167413117e-08,4.67941844674404e-08,3.57650501359169e-08,3.34218328204398e-08,3.71532246065725e-08,1.54705461900091e-08,2.13941777984023e-08,1.95336830266259e-08,1.28415080440872e-08,1.53750703573021e-08,1.80723165620906e-08,1.54265067547713e-08,1.21692927566675e-08,1.1645180701226e-08,1.79927439654653e-08,1.01064080407427e-08,1.3562960551174e-08,1.208268763332e-08,1.17284414745939e-08
"4404",8.71636512983771e-08,8.17372004676598e-08,5.57428523435577e-08,1.43711098868052e-07,1.13288744063601e-07,1.88404773744217e-07,2.83879070974712e-08,1.27349717056764e-08,1.73082373280129e-08,1.89847907759855e-07,1.713755281981e-07,1.81476607002978e-07,9.50995914355155e-08,3.34041682695446e-08,4.14379915261413e-08,3.53362785811253e-08,3.24487476486546e-08,3.79874917750829e-08,1.59778728421084e-08,2.34387979434161e-08,2.14123520293758e-08,1.16485953330994e-08,1.44142794672169e-08,1.62343956205116e-08,1.40448160678621e-08,1.34110669293697e-08,1.16907472832499e-08,1.75568569120398e-08,1.23442485535034e-08,1.23377007473558e-08,1.22056308219494e-08,1.25375658658207e-08
"4405",8.87152594124859e-08,8.28199062293723e-08,4.89662933476055e-08,1.33638016924984e-07,1.20601113234008e-07,1.88014987652847e-07,2.70637973778907e-08,1.23697714583995e-08,2.0429528280014e-08,1.91685194857335e-07,1.68494862009824e-07,1.83155440692287e-07,9.22983208810877e-08,3.3325182264772e-08,3.6713841281572e-08,3.76563699391079e-08,3.3193516860616e-08,3.5794858132766e-08,1.71424047262715e-08,2.37288519575118e-08,2.25441276068954e-08,1.32240039099001e-08,1.4050828366563e-08,1.45827867758844e-08,1.341575342488e-08,1.41525911078118e-08,1.22882962630492e-08,1.92526048870714e-08,1.24434869613084e-08,1.10090265720866e-08,1.18287608230425e-08,1.2550862862461e-08
"4406",9.50884932482723e-08,8.31531810069693e-08,4.73158434330287e-08,1.28773373705094e-07,1.26913396228047e-07,1.83732491330199e-07,2.62352247122539e-08,1.20091990326052e-08,2.16089994714495e-08,1.87641969000525e-07,1.6718035918269e-07,1.86963314548093e-07,8.93760270765493e-08,3.46191514395822e-08,3.37383399057697e-08,3.46961411506488e-08,3.39771660703517e-08,3.45738296161894e-08,1.80809429039234e-08,2.45280840415884e-08,2.45635982481831e-08,1.36077657282936e-08,1.27491361034954e-08,1.47155770715311e-08,1.25992458527831e-08,1.35547877602018e-08,1.3854548311144e-08,1.92776123359998e-08,1.27915851699799e-08,1.20708391980737e-08,1.14309832450655e-08,1.36344587618696e-08
"4407",9.86179583385276e-08,8.48945347124541e-08,4.76990592290235e-08,1.25735429155891e-07,1.27790343447518e-07,1.82432657752723e-07,2.57534869939462e-08,1.13077515604527e-08,1.95670223294214e-08,1.84640668807744e-07,1.60566907385696e-07,1.94394119153347e-07,8.8234963991633e-08,3.41766962952131e-08,3.09866604064039e-08,3.17536713122928e-08,3.5646335771503e-08,3.47065252281899e-08,1.97612279220413e-08,2.5812876481476e-08,2.39559713639199e-08,1.20236653821379e-08,1.51118622769783e-08,1.47956820045752e-08,1.26133134370415e-08,1.37856251476125e-08,1.42279115892876e-08,1.99348835108574e-08,1.20561179169822e-08,1.20515439613068e-08,1.13329872733513e-08,1.53487311914918e-08
"4408",9.58145646289764e-08,8.98931462333518e-08,4.78474573719303e-08,1.18939621427558e-07,1.31702711626296e-07,1.81861569055774e-07,2.50358423548092e-08,1.11729619747531e-08,1.83511889546506e-08,1.80415789148947e-07,1.55723000781623e-07,1.97791267253409e-07,8.32735492094769e-08,3.30558009440638e-08,3.17885661936168e-08,3.03707239845646e-08,3.6653257456356e-08,3.2464147407961e-08,2.25224563719315e-08,2.48753616013643e-08,2.3818185984663e-08,1.42031736844327e-08,1.4753649876897e-08,1.55326029977315e-08,1.37997206631705e-08,1.36156670282699e-08,1.45678690561979e-08,1.93945271186955e-08,1.11359382721816e-08,1.27410235440312e-08,1.16847649064124e-08,1.59931501994073e-08
"4409",9.97103554242192e-08,9.01301917730204e-08,4.55638626286749e-08,1.17712196701263e-07,1.3817436492199e-07,1.83877993979578e-07,2.84108291331387e-08,1.28695944612683e-08,1.79042177188089e-08,1.77634814304231e-07,1.53299616009218e-07,2.0177847987902e-07,8.43041156513074e-08,3.38407983382137e-08,3.5700417389705e-08,2.79911336470707e-08,3.56767911424604e-08,3.45428361770914e-08,2.67913258154163e-08,2.65143699273952e-08,2.15445654193421e-08,1.63370061689848e-08,1.47777181881136e-08,1.48614791090019e-08,1.48826011171104e-08,1.4766471215311e-08,1.48614539959721e-08,1.93973900206907e-08,1.04268444813502e-08,1.33837393741462e-08,1.14101860609569e-08,1.56505936544864e-08
"4410",1.0503313247758e-07,9.20881909018462e-08,4.64992193518519e-08,1.16059653703819e-07,1.38836994772904e-07,1.8034683428468e-07,3.00072690326224e-08,1.43966567126304e-08,1.66016634494468e-08,1.76369621852018e-07,1.52946800409654e-07,2.08127228113097e-07,8.75710106595298e-08,3.34720158703486e-08,3.80456037251502e-08,2.66752738235556e-08,3.68329619184787e-08,3.48451139295319e-08,2.77970011391936e-08,2.53185549834536e-08,2.09937724109521e-08,1.67261902425397e-08,1.44565872873196e-08,1.49180877184919e-08,1.4519223334383e-08,1.51544212763127e-08,1.30400794089739e-08,1.80141175737898e-08,1.05147212580941e-08,1.35381033131348e-08,1.13679742986964e-08,1.57189749974361e-08
"4411",1.09074915457272e-07,9.40657408428986e-08,4.84947978975769e-08,1.12369147258057e-07,1.36664399214168e-07,1.79091650965633e-07,3.06451104252497e-08,1.49951517255393e-08,1.50150739031318e-08,1.73641467057019e-07,1.52109576106853e-07,2.12482567972945e-07,8.74642432016006e-08,3.27053487216406e-08,3.65283136862896e-08,2.60165810775005e-08,3.65644172678311e-08,3.7015246685272e-08,3.0824482690877e-08,2.51812168129412e-08,2.20888612309866e-08,1.54826497880026e-08,1.39329276859335e-08,1.47776030088343e-08,1.30531435233895e-08,1.46453388869811e-08,1.26000047401161e-08,1.70907846469344e-08,1.17221379050073e-08,1.31059378591261e-08,1.24316297513552e-08,1.55992958972003e-08
"4412",1.1295990590824e-07,9.19980048970591e-08,5.17276886698415e-08,1.11219890223824e-07,1.33793683411895e-07,1.7950027727649e-07,3.65760858426518e-08,1.56035171389338e-08,1.28151764308928e-08,1.71057608449515e-07,1.53651972929589e-07,2.13927421145994e-07,8.86871561992321e-08,3.47741245670606e-08,3.88899421820789e-08,2.4134647908427e-08,3.76944735826145e-08,3.77225925104328e-08,3.40563808278369e-08,2.57694714577292e-08,2.38258925893594e-08,1.71000544251266e-08,1.49794071285115e-08,1.33915727003685e-08,1.06862960202624e-08,1.1823818412094e-08,1.20840894088809e-08,1.57134690811136e-08,1.31860071778643e-08,1.30160052062003e-08,1.2118363604998e-08,1.64191956170399e-08
"4413",1.12105916750241e-07,9.33018604771303e-08,5.4402525821384e-08,1.11358287536013e-07,1.28388913734937e-07,1.760953034023e-07,3.75323041096736e-08,1.39664475715791e-08,1.13103461303514e-08,1.73249467162146e-07,1.55707440470462e-07,2.14398660469313e-07,8.73175337633559e-08,3.42910855348343e-08,4.08401131290912e-08,2.49144133551381e-08,3.23514410133733e-08,3.74320863446608e-08,3.67962839728186e-08,2.75319745191386e-08,2.4917612492563e-08,1.78780724151397e-08,1.79458569195357e-08,1.5771318904209e-08,1.22240816049914e-08,1.05099730416096e-08,1.19526221693998e-08,1.58875151180543e-08,1.15255546945741e-08,1.25278496210011e-08,1.32467064163087e-08,1.62637554224127e-08
"4414",1.11941413065132e-07,9.62612003530001e-08,5.37071041090667e-08,1.14105696967904e-07,1.1939588777816e-07,1.68844874389614e-07,3.57919645052767e-08,1.37111358024098e-08,9.66744659319206e-09,1.74291801359524e-07,1.62696837471763e-07,2.15053886374197e-07,8.76033823517442e-08,3.43466238198517e-08,3.99973615098284e-08,2.73947397338827e-08,2.79712205477737e-08,3.52471322711923e-08,3.8395579865747e-08,2.92422823491892e-08,2.53460602990193e-08,1.92661241538728e-08,2.16061054412154e-08,1.67473544994405e-08,1.17100107129849e-08,1.09736696900016e-08,1.38214186486166e-08,1.67550010067025e-08,1.18369075561366e-08,1.10257923251866e-08,1.21029696409423e-08,1.59754310880091e-08
"4415",1.16960150238158e-07,9.69158372269091e-08,5.05801002596515e-08,1.14971977033045e-07,1.11417791333977e-07,1.59365103558141e-07,3.63373585006485e-08,1.51461032635968e-08,9.26544507922855e-09,1.72850778361776e-07,1.66486355827152e-07,2.14746495254691e-07,8.8023192308847e-08,3.4145319649207e-08,3.94653253161656e-08,2.95523410993887e-08,2.7108381100558e-08,3.36080779728938e-08,3.71586351793695e-08,3.13916209807288e-08,2.55740575540327e-08,2.03372816480844e-08,2.32642067864044e-08,1.7179906340929e-08,1.23809157164819e-08,1.08146272322232e-08,1.54989893083897e-08,1.75933793617791e-08,1.14222386963558e-08,1.08455262280668e-08,1.27723494891205e-08,1.57076744916084e-08
"4416",1.14456130140428e-07,9.87237982371882e-08,5.41479006449374e-08,1.17669080673373e-07,1.01315166475178e-07,1.56019052263942e-07,3.65839625267229e-08,1.29152853427009e-08,1.2873742330062e-08,1.71989813097185e-07,1.70914992551186e-07,2.1751446402664e-07,8.95887046599198e-08,3.41306179668277e-08,3.73030057329764e-08,3.26023370425231e-08,2.81857275635671e-08,3.16505112635798e-08,3.50155096726855e-08,3.21105453626684e-08,2.54227965074519e-08,2.12524824864869e-08,2.37941037221074e-08,1.65307682537722e-08,1.24431120489806e-08,1.03371683371084e-08,1.55524455612193e-08,1.60582831322105e-08,1.20565003188916e-08,1.09204537466777e-08,1.21138823873074e-08,1.37288026593475e-08
"4417",1.16468833510367e-07,1.00949423459287e-07,6.10996244951268e-08,1.2221612378896e-07,9.95794921707198e-08,1.52668392961146e-07,3.63993728314472e-08,1.25804161802223e-08,1.52614672242301e-08,1.70827381136361e-07,1.70330909164051e-07,2.19744031311407e-07,9.04073093698906e-08,3.43025124548444e-08,3.95391668628062e-08,3.14991696719191e-08,2.96207516053253e-08,2.85679606780578e-08,3.37747731735294e-08,3.22040487567235e-08,2.44133557595851e-08,2.00435910090472e-08,2.21123859268382e-08,1.75683961534662e-08,1.28813695145556e-08,9.06839151079908e-09,1.58763864031858e-08,1.56333282745468e-08,1.14980749252797e-08,1.04824768192808e-08,1.22086973486537e-08,1.39780207044157e-08
"4418",1.18610485371341e-07,9.6681182632449e-08,6.50700871591871e-08,1.26254866400691e-07,9.79341678691406e-08,1.52429559851905e-07,3.54965050085462e-08,1.24958721664316e-08,1.62945900179877e-08,1.72132704813271e-07,1.69468800971636e-07,2.1923657885806e-07,9.24581141422261e-08,3.60977055963236e-08,4.51877793066841e-08,3.21531114692034e-08,3.10106770243022e-08,2.32086972618561e-08,3.14178389569418e-08,3.07603287819027e-08,2.28368852348332e-08,2.07586698148657e-08,2.20485373292729e-08,1.78043109150994e-08,1.50667513237984e-08,1.04819308011868e-08,1.64361684677441e-08,1.57020563268025e-08,1.11551790185196e-08,1.27615518274037e-08,1.20691008756687e-08,1.58196108040358e-08
"4419",1.11550187796956e-07,9.75081946030601e-08,6.51762566355331e-08,1.27641355563964e-07,9.41458399365786e-08,1.52045377457627e-07,3.66166850019443e-08,1.14407402951261e-08,1.77731681131793e-08,1.71707196350548e-07,1.70028135246929e-07,2.23492401621348e-07,9.51944280349312e-08,3.73507307647138e-08,4.42460699684539e-08,3.16133957251847e-08,3.13755309046734e-08,2.00506371697128e-08,2.88487151469941e-08,2.87074146171889e-08,2.03927983076475e-08,2.05350706813135e-08,1.95568244026215e-08,1.90672778674254e-08,1.28229245378591e-08,1.02435175271787e-08,1.793074253951e-08,1.67799307482911e-08,1.18422591379377e-08,1.33227598006378e-08,1.37852028160444e-08,1.65510212284222e-08
"4420",1.10723726669852e-07,9.68556767849279e-08,6.68795362052653e-08,1.24353626244995e-07,8.87495535542372e-08,1.56514619640251e-07,3.30696082809735e-08,1.20028709152298e-08,1.85950407239973e-08,1.69848513146973e-07,1.6770199263702e-07,2.25922999604011e-07,9.93896578649464e-08,3.58984126141436e-08,4.28815114786007e-08,2.96009340632831e-08,3.55723730264633e-08,1.80750409840227e-08,2.66565936752998e-08,2.75502026775783e-08,1.94902065740744e-08,1.95266762567804e-08,1.88442806563293e-08,1.88070262332715e-08,1.12827267822048e-08,9.2737385569191e-09,1.70471178191918e-08,1.51618205855104e-08,1.03703410206141e-08,1.32087367297011e-08,1.46216490834248e-08,1.69031597031489e-08
"4421",1.12910283981933e-07,9.37731429666682e-08,6.87931454583804e-08,1.28821286250122e-07,8.71428850899793e-08,1.61524534831734e-07,2.86654099903613e-08,1.15705432603443e-08,2.19417020907051e-08,1.71068261232652e-07,1.67190230567572e-07,2.23155373212301e-07,9.79193094200272e-08,3.46008927966616e-08,4.26084303778275e-08,2.8880619395015e-08,3.79926183864561e-08,1.86357620769213e-08,2.3749091156824e-08,2.57586300632677e-08,1.96419447455759e-08,1.89401424003189e-08,1.76823909276044e-08,1.96373365323797e-08,1.13248005309324e-08,9.6252621507585e-09,1.63253510148284e-08,1.53136566377581e-08,1.05022124213049e-08,1.31311427222449e-08,1.37936234983745e-08,1.63643156198413e-08
"4422",1.14891894646232e-07,9.02038345672324e-08,7.46163192483311e-08,1.31500308975529e-07,8.21267848924835e-08,1.66659595325855e-07,2.36950034153344e-08,1.08774510056438e-08,2.37774199377024e-08,1.76037866272389e-07,1.68730194868906e-07,2.18823646889643e-07,1.04313100842184e-07,3.42112676772413e-08,4.37086973763362e-08,2.67023460583246e-08,3.76294393946628e-08,1.801803623654e-08,2.39329378861705e-08,2.35870314869913e-08,1.90066010523357e-08,1.8478477879666e-08,1.60274340407347e-08,2.13236072324311e-08,1.29308374476729e-08,1.04791415160889e-08,1.52011700884579e-08,1.36696556162905e-08,1.05342810135116e-08,1.44238336120768e-08,1.60013428225814e-08,1.8221987994482e-08
"4423",1.21721412755944e-07,8.84507559803793e-08,7.54277160898208e-08,1.30472217878433e-07,8.26879480291319e-08,1.67180151652017e-07,2.27035776281758e-08,1.23191350926764e-08,2.22008886386736e-08,1.82856910620551e-07,1.6805527778495e-07,2.14326045900125e-07,1.07595463733346e-07,3.13740198783862e-08,4.37772529670435e-08,2.50722278439943e-08,3.811046070304e-08,1.9055370049945e-08,2.23277066200013e-08,2.21014801722615e-08,1.99198492672885e-08,1.80338301651424e-08,1.43729991669587e-08,2.07475989604892e-08,1.35615095697273e-08,9.97889356825954e-09,1.51451732675338e-08,1.52401557188902e-08,1.08941477943135e-08,1.4561720122296e-08,1.92999422235281e-08,1.78974182582945e-08
"4424",1.20168962941502e-07,8.76894823895746e-08,7.62193446514931e-08,1.33220870294912e-07,8.23190291754511e-08,1.69417015401892e-07,2.03742474438042e-08,1.31404145744281e-08,2.14318015836604e-08,1.84728317981761e-07,1.69472053028844e-07,2.12419803255292e-07,1.09009390831607e-07,3.14520371431653e-08,4.26624942523681e-08,2.43696658387335e-08,3.99121640655295e-08,2.11191270189504e-08,2.29592432358125e-08,2.27163545718916e-08,2.12948589804394e-08,1.90086861699975e-08,1.5321061603388e-08,2.08790061523353e-08,1.17784995762589e-08,9.79160218055374e-09,1.59345371840162e-08,1.71331903602739e-08,1.04906217580842e-08,1.49904788505253e-08,1.91298787855602e-08,1.5829542170821e-08
"4425",1.19039551714494e-07,8.88703346301564e-08,7.43004558339693e-08,1.36567262973187e-07,8.35041298854234e-08,1.71805188411058e-07,2.043195079228e-08,1.47880561428585e-08,2.01721747981318e-08,1.83873973165729e-07,1.72873865732403e-07,2.06668816682537e-07,1.10501318293013e-07,3.23259059019343e-08,4.06884345677269e-08,2.59638637787225e-08,3.98843287137832e-08,1.98716056575058e-08,2.19392331115853e-08,2.34453189736734e-08,2.26270643648401e-08,1.97191217683965e-08,1.58949293732392e-08,2.17089855751999e-08,1.41670299978303e-08,1.06530083181439e-08,1.61785360439357e-08,1.55996339629928e-08,1.03396241271351e-08,1.5116877374293e-08,1.96871116634592e-08,1.35300016268978e-08
"4426",1.2190738422955e-07,9.16362293798607e-08,7.322592058383e-08,1.41984959154128e-07,8.42900857532815e-08,1.70689778993373e-07,1.98974728283219e-08,1.26225304983856e-08,1.84087989604619e-08,1.8893055164324e-07,1.75964563513822e-07,2.02906447300527e-07,1.08885121965649e-07,3.26124402383965e-08,3.90560262869685e-08,2.49441177873734e-08,4.27599263032742e-08,2.13369607826619e-08,1.82984393702724e-08,2.29330931888191e-08,2.46855617501803e-08,1.99108752535611e-08,1.56736205810318e-08,2.2572757532675e-08,1.42824681437649e-08,1.17476748171403e-08,1.50743953314316e-08,1.4425660101244e-08,1.14837788196735e-08,1.52989040901979e-08,1.81224450334983e-08,1.25552154985212e-08
"4427",1.21047907776045e-07,8.99143339881361e-08,7.25679345935756e-08,1.44232152494019e-07,8.79826972460208e-08,1.65912399535325e-07,2.36502120528106e-08,1.31487606505043e-08,1.6006933592079e-08,1.955586342539e-07,1.82283930212318e-07,2.02249246289632e-07,1.11513177571025e-07,3.32460614787829e-08,3.74019970802915e-08,2.52342421128844e-08,4.09476341320976e-08,2.57691142949115e-08,1.74282079319301e-08,2.19501926855127e-08,2.60003790429078e-08,1.80304715577229e-08,1.61860207932786e-08,2.17863366314346e-08,1.51909576496158e-08,1.30476985944104e-08,1.61808147821461e-08,1.593223773708e-08,1.18945173240008e-08,1.32203208242628e-08,1.7725397288877e-08,1.2500911765815e-08
"4428",1.17935739990952e-07,9.17366799114397e-08,7.00277394156334e-08,1.4275328902653e-07,9.27255464426331e-08,1.61843471316249e-07,2.69387486135072e-08,1.36628076340681e-08,1.37492079454271e-08,1.97895155729896e-07,1.81656802717711e-07,2.0370074163934e-07,1.11353261833817e-07,3.27031901162203e-08,3.39823619104265e-08,2.51999208565899e-08,3.75962824556123e-08,2.86269645315465e-08,1.61470975755256e-08,2.05650291126042e-08,2.70349269338813e-08,1.60425178347862e-08,1.56218773226785e-08,2.10813195066291e-08,1.33725841655879e-08,1.23922002249628e-08,1.63942245476327e-08,1.5744498848882e-08,1.31725331341167e-08,1.23911982022409e-08,1.71776890429215e-08,1.24471046014482e-08
"4429",1.16503319597349e-07,9.5264226654766e-08,7.05107358394679e-08,1.48456057207038e-07,9.84122569099469e-08,1.58634482913746e-07,2.73467524639832e-08,1.43142243566421e-08,1.34408300006795e-08,1.95902475795822e-07,1.76867307204494e-07,2.04451834011473e-07,1.1177636808652e-07,3.202695695186e-08,3.25491553519092e-08,2.76172568219229e-08,3.65070277648242e-08,3.09294343526415e-08,1.55814015639292e-08,1.92115219132592e-08,2.56680822802419e-08,1.46193157105687e-08,1.55943241098206e-08,2.13639823546689e-08,1.48790811495208e-08,1.2397987531094e-08,1.57398237086938e-08,1.64376892191299e-08,1.21657997822799e-08,1.0998068202668e-08,1.51208305664601e-08,1.12357741598556e-08
